image,gaze_intensity
Ariel_Sharon_0057_aug_4.jpg,0.3013764335642265
Ariel_Sharon_0057_aug_5.jpg,0.30104795215218155
Ariel_Sharon_0057_aug_6.jpg,0.29615784150887514
Ariel_Sharon_0059_aug_0.jpg,0.2968961493696239
Ariel_Sharon_0059_aug_1.jpg,0.2913057152030544
Ariel_Sharon_0059_aug_2.jpg,0.3362232791611508
Ariel_Sharon_0059_aug_3.jpg,0.31399575578536565
Ariel_Sharon_0059_aug_4.jpg,0.32113696000775344
Ariel_Sharon_0059_aug_5.jpg,0.30735046341933236
Ariel_Sharon_0059_aug_6.jpg,0.29218045808741133
Ariel_Sharon_0060_aug_0.jpg,0.20849779006826347
Ariel_Sharon_0060_aug_1.jpg,0.21910512559684095
Ariel_Sharon_0060_aug_2.jpg,0.2006248693554652
Ariel_Sharon_0060_aug_3.jpg,0.23106601717798214
Ariel_Sharon_0060_aug_4.jpg,0.18377735337314627
Ariel_Sharon_0060_aug_5.jpg,0.19451291349701716
Ariel_Sharon_0060_aug_6.jpg,0.21016299545643266
Ariel_Sharon_0064_aug_0.jpg,0.1337126813188764
Ariel_Sharon_0064_aug_1.jpg,0.15627657080417903
Ariel_Sharon_0064_aug_2.jpg,0.15476190476190477
Ariel_Sharon_0064_aug_3.jpg,0.1337126813188764
Ariel_Sharon_0064_aug_4.jpg,0.16745882296559544
Ariel_Sharon_0064_aug_5.jpg,0.14482488645496583
Ariel_Sharon_0064_aug_6.jpg,0.15134292237519203
Ariel_Sharon_0066_aug_0.jpg,0.3241739934878105
Ariel_Sharon_0066_aug_1.jpg,0.34252541892083493
Ariel_Sharon_0066_aug_2.jpg,0.3254571720477444
Ariel_Sharon_0066_aug_3.jpg,0.3412216337412919
Ariel_Sharon_0066_aug_4.jpg,0.3428649520707465
Ariel_Sharon_0066_aug_5.jpg,0.3712413924903194
Ariel_Sharon_0066_aug_6.jpg,0.3563293470258331
Ariel_Sharon_0071_aug_0.jpg,0.24388418688196273
Ariel_Sharon_0071_aug_1.jpg,0.2607883451364865
Ariel_Sharon_0071_aug_2.jpg,0.2497133160500364
Ariel_Sharon_0071_aug_3.jpg,0.24388418688196273
Ariel_Sharon_0071_aug_4.jpg,0.2511018215006325
Ariel_Sharon_0071_aug_5.jpg,0.24236650095408543
Ariel_Sharon_0071_aug_6.jpg,0.2631666484753469
Ariel_Sharon_0077_aug_0.jpg,0.3009308624727967
Ariel_Sharon_0077_aug_1.jpg,0.29484818953159686
Ariel_Sharon_0077_aug_2.jpg,0.3241941963261192
Ariel_Sharon_0077_aug_3.jpg,0.32857142857142857
Ariel_Sharon_0077_aug_4.jpg,0.2914232389770277
Ariel_Sharon_0077_aug_5.jpg,0.29970468771421455
Ariel_Sharon_0077_aug_6.jpg,0.2925751194254578
Colin_Powell_0002_aug_0.jpg,0.2805134094071483
Colin_Powell_0002_aug_1.jpg,0.2630190131072577
Colin_Powell_0002_aug_2.jpg,0.2960707743625315
Colin_Powell_0002_aug_3.jpg,0.2805134094071483
Colin_Powell_0002_aug_4.jpg,0.2933576564028444
Colin_Powell_0002_aug_5.jpg,0.2853650309258666
Colin_Powell_0002_aug_6.jpg,0.3100061377067489
Colin_Powell_0005_aug_0.jpg,0.28036208137942203
Colin_Powell_0005_aug_1.jpg,0.2632730879125954
Colin_Powell_0005_aug_2.jpg,0.26942254798170634
Colin_Powell_0005_aug_3.jpg,0.2957194593002708
Colin_Powell_0005_aug_4.jpg,0.28225266099621493
Colin_Powell_0005_aug_5.jpg,0.2753929233437733
Colin_Powell_0005_aug_6.jpg,0.293679421423176
Colin_Powell_0010_aug_0.jpg,0.26962316309918044
Colin_Powell_0010_aug_1.jpg,0.241905237700427
Colin_Powell_0010_aug_2.jpg,0.24996091060847347
Colin_Powell_0010_aug_3.jpg,0.24597329088450764
Colin_Powell_0010_aug_4.jpg,0.2559553787328985
Colin_Powell_0010_aug_5.jpg,0.2604701531310529
Colin_Powell_0010_aug_6.jpg,0.2258267069964444
Colin_Powell_0012_aug_0.jpg,0.2736040440358676
Colin_Powell_0012_aug_1.jpg,0.24663519180942572
Colin_Powell_0012_aug_2.jpg,0.2596281374996166
Colin_Powell_0012_aug_3.jpg,0.2738698325375897
Colin_Powell_0012_aug_4.jpg,0.2540114694528278
Colin_Powell_0012_aug_5.jpg,0.2611322459816297
Colin_Powell_0012_aug_6.jpg,0.25778873965411137
Colin_Powell_0020_aug_0.jpg,0.25883163014209054
Colin_Powell_0020_aug_1.jpg,0.2534902853782942
Colin_Powell_0020_aug_2.jpg,0.256564724529367
Colin_Powell_0020_aug_3.jpg,0.27341244296768813
Colin_Powell_0020_aug_4.jpg,0.2571218297862897
Colin_Powell_0020_aug_5.jpg,0.2426397186272024
Colin_Powell_0020_aug_6.jpg,0.24434951898300325
Colin_Powell_0025_aug_0.jpg,0.3105423967573069
Colin_Powell_0025_aug_1.jpg,0.33355425283147155
Colin_Powell_0025_aug_2.jpg,0.32614394878382746
Colin_Powell_0025_aug_3.jpg,0.32614394878382746
Colin_Powell_0025_aug_4.jpg,0.3284313725490196
Colin_Powell_0025_aug_5.jpg,0.3383373282834386
Colin_Powell_0025_aug_6.jpg,0.32872504019815796
Colin_Powell_0031_aug_0.jpg,0.2866096075578764
Colin_Powell_0031_aug_2.jpg,0.26092119217989007
Colin_Powell_0031_aug_3.jpg,0.2761854409478511
Colin_Powell_0031_aug_4.jpg,0.31180013300261966
Colin_Powell_0031_aug_5.jpg,0.2829812415096562
Colin_Powell_0031_aug_6.jpg,0.2513661633955311
Colin_Powell_0033_aug_0.jpg,0.24975657231036108
Colin_Powell_0033_aug_1.jpg,0.25847804924135065
Colin_Powell_0033_aug_2.jpg,0.25735294117647056
Colin_Powell_0033_aug_3.jpg,0.2360855261718419
Colin_Powell_0033_aug_4.jpg,0.23768055382600559
Colin_Powell_0033_aug_5.jpg,0.2538470508005519
Colin_Powell_0033_aug_6.jpg,0.25981923872341667
Colin_Powell_0037_aug_0.jpg,0.12546554592300674
Colin_Powell_0037_aug_1.jpg,0.13894044421768115
Colin_Powell_0037_aug_2.jpg,0.131070624318753
Colin_Powell_0037_aug_3.jpg,0.1434225087822507
Colin_Powell_0037_aug_4.jpg,0.15376888614009193
Colin_Powell_0037_aug_5.jpg,0.14569979103878716
Colin_Powell_0037_aug_6.jpg,0.12087179858970107
Colin_Powell_0047_aug_0.jpg,0.2670559169748232
Colin_Powell_0047_aug_1.jpg,0.39784683754451766
Colin_Powell_0047_aug_2.jpg,0.2960027738640827
Colin_Powell_0047_aug_3.jpg,0.26670170944504556
Colin_Powell_0047_aug_4.jpg,0.2798506960734293
Colin_Powell_0047_aug_5.jpg,0.2991144542058328
Colin_Powell_0047_aug_6.jpg,0.3071304346956778
Colin_Powell_0052_aug_0.jpg,0.25994282658210244
Colin_Powell_0052_aug_1.jpg,0.27562577244304753
Colin_Powell_0052_aug_2.jpg,0.27878887989401957
Colin_Powell_0052_aug_3.jpg,0.25864638597879963
Colin_Powell_0052_aug_4.jpg,0.28187849253780417
Colin_Powell_0052_aug_5.jpg,0.28113674523765986
Colin_Powell_0052_aug_6.jpg,0.25851630061891306
Colin_Powell_0059_aug_0.jpg,0.31614449961394403
Colin_Powell_0059_aug_1.jpg,0.3384248124663797
Colin_Powell_0059_aug_2.jpg,0.3057486189296713
Colin_Powell_0059_aug_3.jpg,0.333653159574258
Colin_Powell_0059_aug_4.jpg,0.2959023837814634
Colin_Powell_0059_aug_5.jpg,0.3330787128875333
Colin_Powell_0059_aug_6.jpg,0.3045396736018262
Colin_Powell_0064_aug_0.jpg,0.33089789212166043
Colin_Powell_0064_aug_1.jpg,0.3170373455441538
Colin_Powell_0064_aug_2.jpg,0.33067348168733646
Colin_Powell_0064_aug_3.jpg,0.33067348168733646
Colin_Powell_0064_aug_4.jpg,0.34608654009203854
Colin_Powell_0064_aug_5.jpg,0.33067348168733646
Colin_Powell_0064_aug_6.jpg,0.31742926428145224
Colin_Powell_0071_aug_0.jpg,0.19631844570786558
Colin_Powell_0071_aug_1.jpg,0.20073787752222808
Colin_Powell_0071_aug_2.jpg,0.24035070058689317
Colin_Powell_0071_aug_3.jpg,0.21124462491030285
Colin_Powell_0071_aug_4.jpg,0.1648945558362693
Colin_Powell_0071_aug_6.jpg,0.18305044886289912
Colin_Powell_0079_aug_0.jpg,0.34771497524538597
Colin_Powell_0079_aug_2.jpg,0.37153840714761455
Colin_Powell_0079_aug_3.jpg,0.3163959212214794
Colin_Powell_0079_aug_4.jpg,0.43089881381818895
Colin_Powell_0079_aug_5.jpg,0.36709721249912
Colin_Powell_0079_aug_6.jpg,0.33795034579431515
Colin_Powell_0080_aug_0.jpg,0.3348519574311146
Colin_Powell_0080_aug_1.jpg,0.3008951661064518
Colin_Powell_0080_aug_2.jpg,0.2947479583258238
Colin_Powell_0080_aug_3.jpg,0.3104508033632687
Colin_Powell_0080_aug_4.jpg,0.33470465459274534
Colin_Powell_0080_aug_5.jpg,0.3237005163986689
Colin_Powell_0080_aug_6.jpg,0.30926246077931163
Colin_Powell_0082_aug_0.jpg,0.34067680631449404
Colin_Powell_0082_aug_1.jpg,0.32046468033131936
Colin_Powell_0082_aug_2.jpg,0.34363999631486786
Colin_Powell_0082_aug_3.jpg,0.3378702959163397
Colin_Powell_0082_aug_4.jpg,0.3231989988385723
Colin_Powell_0082_aug_5.jpg,0.34985468873065656
Colin_Powell_0082_aug_6.jpg,0.32334094874192687
Colin_Powell_0087_aug_0.jpg,0.32183940165445235
Colin_Powell_0087_aug_1.jpg,0.3273274939874442
Colin_Powell_0087_aug_2.jpg,0.31331868311167627
Colin_Powell_0087_aug_3.jpg,0.30387924084796225
Colin_Powell_0087_aug_4.jpg,0.30949905546771184
Colin_Powell_0087_aug_5.jpg,0.3177432436931088
Colin_Powell_0087_aug_6.jpg,0.3097278595872381
Colin_Powell_0092_aug_0.jpg,0.32101731845206966
Colin_Powell_0092_aug_1.jpg,0.2979745527633672
Colin_Powell_0092_aug_2.jpg,0.33071274302680465
Colin_Powell_0092_aug_3.jpg,0.33173813598603263
Colin_Powell_0092_aug_4.jpg,0.32560268278481774
Colin_Powell_0092_aug_5.jpg,0.3326392492194401
Colin_Powell_0092_aug_6.jpg,0.33857631108246716
Colin_Powell_0094_aug_0.jpg,0.3401206558837866
Colin_Powell_0094_aug_1.jpg,0.3414255727098683
Colin_Powell_0094_aug_2.jpg,0.3552771012270647
Colin_Powell_0094_aug_3.jpg,0.324860797418245
Colin_Powell_0094_aug_4.jpg,0.3430093819654675
Colin_Powell_0094_aug_5.jpg,0.36979166666666663
Colin_Powell_0094_aug_6.jpg,0.34148751538344163
Colin_Powell_0098_aug_0.jpg,0.18728129459672882
Colin_Powell_0098_aug_1.jpg,0.24219527013524908
Colin_Powell_0098_aug_2.jpg,0.16614630395071373
Colin_Powell_0098_aug_3.jpg,0.1959445685044905
Colin_Powell_0098_aug_4.jpg,0.1367795932581486
Colin_Powell_0098_aug_5.jpg,0.16244842962145806
Colin_Powell_0098_aug_6.jpg,0.1919109685344435
Colin_Powell_0102_aug_0.jpg,0.3439986324903619
Colin_Powell_0102_aug_1.jpg,0.35231522520633285
Colin_Powell_0102_aug_2.jpg,0.3160888593162158
Colin_Powell_0102_aug_3.jpg,0.3408156513104452
Colin_Powell_0102_aug_4.jpg,0.3439986324903619
Colin_Powell_0102_aug_5.jpg,0.3413939689402026
Colin_Powell_0102_aug_6.jpg,0.3271684655802132
Colin_Powell_0108_aug_0.jpg,0.11867425868637872
Colin_Powell_0108_aug_1.jpg,0.12336956848668777
Colin_Powell_0108_aug_2.jpg,0.07621703350527406
Colin_Powell_0108_aug_3.jpg,0.10829656966881354
Colin_Powell_0108_aug_4.jpg,0.1
Colin_Powell_0108_aug_5.jpg,0.11530680618203348
Colin_Powell_0108_aug_6.jpg,0.11545084971874738
Colin_Powell_0116_aug_0.jpg,0.22959920205889622
Colin_Powell_0116_aug_1.jpg,0.19693772242860985
Colin_Powell_0116_aug_2.jpg,0.20653982746686494
Colin_Powell_0116_aug_3.jpg,0.23087626575287834
Colin_Powell_0116_aug_4.jpg,0.23148360236648055
Colin_Powell_0116_aug_5.jpg,0.2132824927006228
Colin_Powell_0116_aug_6.jpg,0.2314772704247152
Colin_Powell_0120_aug_0.jpg,0.27241044437709916
Colin_Powell_0120_aug_1.jpg,0.28492596697412365
Colin_Powell_0120_aug_2.jpg,0.25686791194327924
Colin_Powell_0120_aug_3.jpg,0.2803873051260263
Colin_Powell_0120_aug_4.jpg,0.2973887734157759
Colin_Powell_0120_aug_5.jpg,0.27241044437709916
Colin_Powell_0120_aug_6.jpg,0.2518132159152774
Colin_Powell_0122_aug_0.jpg,0.2920661336291468
Colin_Powell_0122_aug_1.jpg,0.2216374225790756
Colin_Powell_0122_aug_2.jpg,0.4021666546287378
Colin_Powell_0122_aug_3.jpg,0.3531173191681425
Colin_Powell_0122_aug_4.jpg,0.32982230043967586
Colin_Powell_0122_aug_5.jpg,0.30568082713097017
Colin_Powell_0122_aug_6.jpg,0.24519686653966538
Colin_Powell_0123_aug_0.jpg,0.2155368851555391
Colin_Powell_0123_aug_1.jpg,0.23699947272790292
Colin_Powell_0123_aug_2.jpg,0.23431372549019608
Colin_Powell_0123_aug_3.jpg,0.2157430241109789
Colin_Powell_0123_aug_4.jpg,0.21372963234307163
Colin_Powell_0123_aug_5.jpg,0.22968706381534906
Colin_Powell_0123_aug_6.jpg,0.2303974749158938
Colin_Powell_0132_aug_0.jpg,0.3000918341365135
Colin_Powell_0132_aug_1.jpg,0.28935081409650343
Colin_Powell_0132_aug_2.jpg,0.25778873965411137
Colin_Powell_0132_aug_3.jpg,0.2959478461877927
Colin_Powell_0132_aug_4.jpg,0.3000918341365135
Colin_Powell_0132_aug_5.jpg,0.3000918341365135
Colin_Powell_0132_aug_6.jpg,0.2968857168458764
Colin_Powell_0133_aug_0.jpg,0.21097495024227858
Colin_Powell_0133_aug_1.jpg,0.2236063778632686
Colin_Powell_0133_aug_2.jpg,0.20029415919056456
Colin_Powell_0133_aug_3.jpg,0.17782653242438945
Colin_Powell_0133_aug_4.jpg,0.19934670149277028
Colin_Powell_0133_aug_5.jpg,0.18474223348429158
Colin_Powell_0133_aug_6.jpg,0.20435540118822
Colin_Powell_0134_aug_0.jpg,0.24477175650301777
Colin_Powell_0134_aug_1.jpg,0.2399906800480101
Colin_Powell_0134_aug_2.jpg,0.25527248307729034
Colin_Powell_0134_aug_3.jpg,0.26115942985804896
Colin_Powell_0134_aug_4.jpg,0.23669534061834885
Colin_Powell_0134_aug_5.jpg,0.24595476099199406
Colin_Powell_0134_aug_6.jpg,0.2521346197139413
Colin_Powell_0142_aug_0.jpg,0.25103742292943176
Colin_Powell_0142_aug_1.jpg,0.24513614400104322
Colin_Powell_0142_aug_2.jpg,0.26519518620888677
Colin_Powell_0142_aug_3.jpg,0.2595378735386235
Colin_Powell_0142_aug_4.jpg,0.2986843874780224
Colin_Powell_0142_aug_5.jpg,0.2673925677600065
Colin_Powell_0142_aug_6.jpg,0.27485858892657483
Colin_Powell_0144_aug_0.jpg,0.25067773967475027
Colin_Powell_0144_aug_1.jpg,0.2644160182031524
Colin_Powell_0144_aug_2.jpg,0.2585558413890592
Colin_Powell_0144_aug_3.jpg,0.2524605690292542
Colin_Powell_0144_aug_4.jpg,0.23684546970393466
Colin_Powell_0144_aug_5.jpg,0.2668891747223925
Colin_Powell_0144_aug_6.jpg,0.26802390914433394
Colin_Powell_0145_aug_0.jpg,0.2554337387367772
Colin_Powell_0145_aug_1.jpg,0.257587850574061
Colin_Powell_0145_aug_2.jpg,0.24486406745567932
Colin_Powell_0145_aug_3.jpg,0.2584668855315978
Colin_Powell_0145_aug_4.jpg,0.2245888910108333
Colin_Powell_0145_aug_5.jpg,0.244970744310693
Colin_Powell_0145_aug_6.jpg,0.26805055705734065
Colin_Powell_0155_aug_0.jpg,0.37817503844075917
Colin_Powell_0155_aug_1.jpg,0.333588327743251
Colin_Powell_0155_aug_2.jpg,0.3510903564757136
Colin_Powell_0155_aug_3.jpg,0.3512833108143852
Colin_Powell_0155_aug_4.jpg,0.3477855156456877
Colin_Powell_0155_aug_5.jpg,0.37092054205189295
Colin_Powell_0155_aug_6.jpg,0.322612382054618
Colin_Powell_0157_aug_0.jpg,0.31935067501190667
Colin_Powell_0157_aug_1.jpg,0.28002223553463745
Colin_Powell_0157_aug_2.jpg,0.344226700875071
Colin_Powell_0157_aug_3.jpg,0.327400609259761
Colin_Powell_0157_aug_4.jpg,0.3445913848640876
Colin_Powell_0157_aug_5.jpg,0.3379751279979757
Colin_Powell_0157_aug_6.jpg,0.33127787441444556
Colin_Powell_0163_aug_0.jpg,0.18817140645452846
Colin_Powell_0163_aug_1.jpg,0.1926439135308874
Colin_Powell_0163_aug_2.jpg,0.20007225052273228
Colin_Powell_0163_aug_3.jpg,0.2067582026459116
Colin_Powell_0163_aug_4.jpg,0.198058067569092
Colin_Powell_0163_aug_5.jpg,0.19265398754654822
Colin_Powell_0163_aug_6.jpg,0.19626803421077196
Colin_Powell_0164_aug_0.jpg,0.20893669444576668
Colin_Powell_0164_aug_1.jpg,0.20671144098913619
Colin_Powell_0164_aug_2.jpg,0.223078733187056
Colin_Powell_0164_aug_3.jpg,0.21884664523577446
Colin_Powell_0164_aug_4.jpg,0.24001090934236344
Colin_Powell_0164_aug_5.jpg,0.22065007023375882
Colin_Powell_0164_aug_6.jpg,0.23271415014140523
Colin_Powell_0167_aug_0.jpg,0.22405121783826745
Colin_Powell_0167_aug_1.jpg,0.17844645405527362
Colin_Powell_0167_aug_2.jpg,0.21608589574077913
Colin_Powell_0167_aug_3.jpg,0.19531229321273402
Colin_Powell_0167_aug_4.jpg,0.2116781103973026
Colin_Powell_0167_aug_5.jpg,0.18881681464479844
Colin_Powell_0167_aug_6.jpg,0.1759207666901094
Colin_Powell_0168_aug_0.jpg,0.19267064549122562
Colin_Powell_0168_aug_1.jpg,0.20545181365082205
Colin_Powell_0168_aug_2.jpg,0.1559840689455418
Colin_Powell_0168_aug_3.jpg,0.1925910025240079
Colin_Powell_0168_aug_4.jpg,0.18341176770611994
Colin_Powell_0168_aug_5.jpg,0.18475952191127432
Colin_Powell_0168_aug_6.jpg,0.18587164981476817
Colin_Powell_0171_aug_0.jpg,0.23968849800273845
Colin_Powell_0171_aug_1.jpg,0.2616456598910879
Colin_Powell_0171_aug_2.jpg,0.2097197414516246
Colin_Powell_0171_aug_3.jpg,0.24149575081520586
Colin_Powell_0171_aug_4.jpg,0.23969777395523933
Colin_Powell_0171_aug_5.jpg,0.24232636204604205
Colin_Powell_0171_aug_6.jpg,0.22787556997778724
Colin_Powell_0178_aug_0.jpg,0.24783704982787322
Colin_Powell_0178_aug_1.jpg,0.21562546815978978
Colin_Powell_0178_aug_2.jpg,0.23950929884791577
Colin_Powell_0178_aug_3.jpg,0.22157749814122843
Colin_Powell_0178_aug_4.jpg,0.22475093509708277
Colin_Powell_0178_aug_5.jpg,0.2760416666666667
Colin_Powell_0178_aug_6.jpg,0.2793883285466706
Colin_Powell_0183_aug_0.jpg,0.14234473450680124
Colin_Powell_0183_aug_1.jpg,0.17849762568019434
Colin_Powell_0183_aug_2.jpg,0.15006608641380886
Colin_Powell_0183_aug_3.jpg,0.17404258979201684
Colin_Powell_0183_aug_4.jpg,0.1519140301564247
Colin_Powell_0183_aug_5.jpg,0.1615156167334286
Colin_Powell_0183_aug_6.jpg,0.1720992172977736
Colin_Powell_0185_aug_0.jpg,0.14510232505688622
Colin_Powell_0185_aug_1.jpg,0.1547810548521664
Colin_Powell_0185_aug_2.jpg,0.16162279006826347
Colin_Powell_0185_aug_3.jpg,0.13270529498245742
Colin_Powell_0185_aug_4.jpg,0.14394935397328817
Colin_Powell_0185_aug_5.jpg,0.11295686004550898
Colin_Powell_0185_aug_6.jpg,0.13605818022641797
Colin_Powell_0189_aug_0.jpg,0.24324938515738678
Colin_Powell_0189_aug_1.jpg,0.22196094461496596
Colin_Powell_0189_aug_2.jpg,0.28129689151114157
Colin_Powell_0189_aug_3.jpg,0.2571517102029962
Colin_Powell_0189_aug_4.jpg,0.2577268757246657
Colin_Powell_0189_aug_5.jpg,0.24629418686180532
Colin_Powell_0189_aug_6.jpg,0.2753427504960545
Colin_Powell_0190_aug_0.jpg,0.33977622987361844
Colin_Powell_0190_aug_1.jpg,0.3329257783869527
Colin_Powell_0190_aug_2.jpg,0.3392623097363817
Colin_Powell_0190_aug_3.jpg,0.3075859721984486
Colin_Powell_0190_aug_4.jpg,0.3087234931657291
Colin_Powell_0190_aug_5.jpg,0.3121233490765166
Colin_Powell_0190_aug_6.jpg,0.29988088302388993
Colin_Powell_0194_aug_0.jpg,0.2764001910563436
Colin_Powell_0194_aug_1.jpg,0.23380113184834175
Colin_Powell_0194_aug_2.jpg,0.26491452505510854
Colin_Powell_0194_aug_3.jpg,0.2812290457595957
Colin_Powell_0194_aug_4.jpg,0.27571729500521996
Colin_Powell_0194_aug_5.jpg,0.24570796258881916
Colin_Powell_0194_aug_6.jpg,0.2628667004273754
Colin_Powell_0199_aug_0.jpg,0.2443533690562448
Colin_Powell_0199_aug_1.jpg,0.2618461084598803
Colin_Powell_0199_aug_2.jpg,0.24630132595649995
Colin_Powell_0199_aug_3.jpg,0.234732425903185
Colin_Powell_0199_aug_4.jpg,0.27812655519007407
Colin_Powell_0199_aug_5.jpg,0.26087383406762205
Colin_Powell_0199_aug_6.jpg,0.26695348898968624
Colin_Powell_0201_aug_0.jpg,0.20110075270893413
Colin_Powell_0201_aug_1.jpg,0.20979244010483483
Colin_Powell_0201_aug_2.jpg,0.1935545102070147
Colin_Powell_0201_aug_3.jpg,0.19928733919655411
Colin_Powell_0201_aug_4.jpg,0.189650980750006
Colin_Powell_0201_aug_5.jpg,0.19242324864210655
Colin_Powell_0201_aug_6.jpg,0.19038356769366127
Colin_Powell_0206_aug_0.jpg,0.4123073572699901
Colin_Powell_0206_aug_1.jpg,0.34831586803334424
Colin_Powell_0206_aug_3.jpg,0.410408744766531
Colin_Powell_0206_aug_4.jpg,0.3899380242402852
Colin_Powell_0206_aug_5.jpg,0.3654237582423435
Colin_Powell_0209_aug_0.jpg,0.3299241910753024
Colin_Powell_0209_aug_1.jpg,0.29505686229639333
Colin_Powell_0209_aug_2.jpg,0.3158382172844435
Colin_Powell_0209_aug_3.jpg,0.33535799041620323
Colin_Powell_0209_aug_4.jpg,0.3419826348929854
Colin_Powell_0209_aug_5.jpg,0.32240447923220894
Colin_Powell_0209_aug_6.jpg,0.3104295107012144
Colin_Powell_0210_aug_0.jpg,0.26482838785886437
Colin_Powell_0210_aug_1.jpg,0.28006684786492647
Colin_Powell_0210_aug_2.jpg,0.25758324708430014
